author,author_year,translator,title,text,url
Μικέλης Άβλιχος,1844-1917,,Ο κακολόγος,"Έπρεπε να μπορώ να δανεισθώ

τη λυσσιασμένη γλώσσα τη δική σου.

Με δαύτηνε τες χάρες σου να πω

για να σου ζωγραφίσω την ψυχή σου.



Δειλιάζω αληθινά να σε θωρώ

και δείχνει και τη λύσσα σου η μορφή σου.

Αν γέλιο σου ξεφύγη ή πης καλό

το κάνεις για να κρύψης τη χολή σου.



Σαν τίγρις οπού χάζι στη σφαγή

ευρίσκει και με δίχως να πεινάη

κι’ ό,τι της τύχη εμπρός της το σκοτώνει,



έτσι και σένα η γλώσσα σου η κακή

βρίζει δεξιά ζερβά κακολογάει

κι’ έναν αφίνει κι’ άλλονε τσακώνει.",https://el.wikisource.org/wiki/%CE%9F_%CE%BA%CE%B1%CE%BA%CE%BF%CE%BB%CF%8C%CE%B3%CE%BF%CF%82
Μικέλης Άβλιχος,1844-1917,,Ο Μαντζουράνης υποψήφιος εν Κεφαλληνία,"’Ενας στην Αλεξάνδρεια ξακουσμένος 

που επλούτησε στο τζόγο με καρπιές 

μας ήρθε κολονάτα φορτωμένος 

για βουλευτής στις νέες εκλογές.



Κι έξω ντελάλη βγάνει και φωνάζει 

-- Για πούλημα ποιος είναι στα χωριά 

ο Μαντζουράνης ψήφους αγοράζει 

και τους πληρώνει κι' όλα στα γερά!



Κεφαλονίτες, αν στο πρόσωπο σας 

φιλότιμο υπάρχει κι ανθρωπιά, 

αποκριθήτε με το φάσκελο σας 

σε εκείνον που σας πήρε για τραγιά.



Της Σάμης χωρικοί, Πλαρνοί, Ρισιάνοι 

πετάξτε του στα μούτρα τες δραχμές. 

Δείξτε του στην τιμή σας πως δεν φτάνει 

Και σεις πληρώσετέ τον με φτυσιές.",https://el.wikisource.org/wiki/%CE%9F_%CE%9C%CE%B1%CE%BD%CF%84%CE%B6%CE%BF%CF%85%CF%81%CE%AC%CE%BD%CE%B7%CF%82_%CF%85%CF%80%CE%BF%CF%88%CE%AE%CF%86%CE%B9%CE%BF%CF%82_%CE%B5%CE%BD_%CE%9A%CE%B5%CF%86%CE%B1%CE%BB%CE%BB%CE%B7%CE%BD%CE%AF%CE%B1
Μικέλης Άβλιχος,1844-1917,,Ο μοχθηρός ψευτοφιλόπατρις,"Το πρόσωπό του εκείνο το γιωμένο 

που της καρδιάς του δείχνει τη σκουριά 

το γέλιο το κρυφό και λυσσιασμένο 

που η δυστηχία των άλλων τού γεννά.



Το φθονερό του μάτι το σβησμένο 

που δείχνει βουλιμιά για συμφορά 

μας εξηγούν γιατ' είναι διψασμένο 

τ’ αχείλι του και πόλεμο ζητά.



Διψάει να ιδεί στα μαύρα φορεμένους 

πατέρες και μαννάδες που μισεί, 

να τους ιδεί στα δάκρυα τους πνιγμένους:

 

Θάναι δροσιά στην έρμη του ψυχή. 

Για τούτο υπέρ Πατρίδος σκούζει, κράζει 

Όρνιο, που για κουφάρια αναστενάζει!",https://el.wikisource.org/wiki/%CE%9F_%CE%BC%CE%BF%CF%87%CE%B8%CE%B7%CF%81%CF%8C%CF%82_%CF%88%CE%B5%CF%85%CF%84%CE%BF%CF%86%CE%B9%CE%BB%CF%8C%CF%80%CE%B1%CF%84%CF%81%CE%B9%CF%82
Μικέλης Άβλιχος,1844-1917,,Ο φιλάργυρος (Μικέλης Άβλιχος),"Σαν το Χριστό κ' ή φύσις αναστημένη 

στοργή και ζέση ολόγυρα σκορπάει 

είναι του πάγου η πλάκα κυλισμένη 

κι' από χαρά πάσα πνοή σκιρτάει. 



Κι αγάλλεται όλη η πλάση ερωτευμένη 

και την ανάσταση της τραγουδάει! 

Κ’ ευωδιάζει η πασχαλιά ανθισμένη 

κι ολούθε αγάπης φίλημα αντηχάει 



Μόνον Ιούδα, εσύ, τ' αργύριά σου 

μετράς- και δεν ευρίσκεις τη χαρά 

μήτε σ' αυτά, και γι' άλλα διψασμένος 



Ρίψ' τα λοιπόν και πήγαινε...κρεμάσου... 

θα σε δεχτεί κουνώντας την ουρά 

ο Μαμωνάς στον Άδη ενθουσιασμένος!",https://el.wikisource.org/wiki/%CE%9F_%CF%86%CE%B9%CE%BB%CE%AC%CF%81%CE%B3%CF%85%CF%81%CE%BF%CF%82_(%CE%9C%CE%B9%CE%BA%CE%AD%CE%BB%CE%B7%CF%82_%CE%86%CE%B2%CE%BB%CE%B9%CF%87%CE%BF%CF%82)
Μικέλης Άβλιχος,1844-1917,,Ο χαμερπής,"Πρόθυμος δυνατούς να μαμουρεύης

στέκεις εμπρός τους σαν πιστό σκυλί

σκυμμένος μαζωμένος να μαντεύης

αν έχουν να σου δώσουν προσταγή.



Κι’ ενώ βαθειά τα μάτια βασιλεύης

δείχνοντας και με τούτο υποταγή

το στόμα ανοίγεις για να κολακεύης

και για να τρως μονάχα χαμερπή.



Χαμογελάς στα μούτρα που γελούνε,

σουφρώνεσαι εμπρός στους σοβαρούς,

και συμφωνάς εις ό,τι κι’ αν γροικήσης·



και μ’ όλα αυτά πολλοί θα σε φθονούνε

πώχεις προστάτες φίλους δυνατούς

και ξέρεις στον αιώνα μας να ζήσης.",https://el.wikisource.org/wiki/%CE%9F_%CF%87%CE%B1%CE%BC%CE%B5%CF%81%CF%80%CE%AE%CF%82
Μικέλης Άβλιχος,1844-1917,,Προσωπο-ψυχογραφία ενός θεομπαίχτη,"Στις φλέβες σου φαρμάκι και χολή,

αντίς για αίμα, ρέει, θεομπαίχτη πλάνε,

κι ενώ το στόμα σου για θρησκεία μιλεί,

λύσσας αφρούς τα χείλια σου σκορπάνε.

 

Είσαι αφ’ των Φαρισαίων τη φυλή,

που του Χριστού τη σταύρωση θυμάνε,

και μίση μόνον η καρδιά σου κλει,

ωσάν οχιές που στη φωλιά τους νάναι.

 

Κάνε νηστείες, αγύρτη, και σταυρούς,

γέλα τις γυναικούλες με τα ψέματα·

και μάνιζε εναντίον στους ασεβείς

 

πλην μάτην σκοτεινούς ποθείς καιρούς

και μάταια διψάς γι’ απίστων αίματα,

την έπαθες! … αργά να γεννηθείς.",https://el.wikisource.org/wiki/%CE%A0%CF%81%CE%BF%CF%83%CF%89%CF%80%CE%BF-%CF%88%CF%85%CF%87%CE%BF%CE%B3%CF%81%CE%B1%CF%86%CE%AF%CE%B1_%CE%B5%CE%BD%CF%8C%CF%82_%CE%B8%CE%B5%CE%BF%CE%BC%CF%80%CE%B1%CE%AF%CF%87%CF%84%CE%B7
Μικέλης Άβλιχος,1844-1917,,Στίχοι του πειρασμού,"Απ' όλες τσι εφεύρεσες του νου

εκείνη για τη μέλλουσα ζωή :

να σε φυτεύουνε κουκί στη γή 

κουκιά να ξεφυτρώνεις τ' ουρανού 

και τέχνες κι επιστήμες βάνει κάτου 

με τη γεωπονία του θανάτου.

 

Και μ’ όλα τούτα, αγαπητέ μου Τρέκα

(που τόση έχεις στους στίχους μου στοργή)

πολύ φοβούμαι, μην η Θεία Οργή

αφήσει εμάς, σαν ασεβείς, στα σέκκα

Και πέσει λύκος στο φτωχό κουκί μας

και πάει τότε αμόντε η φύτεψή μας.",https://el.wikisource.org/wiki/%CE%A3%CF%84%CE%AF%CF%87%CE%BF%CE%B9_%CF%84%CE%BF%CF%85_%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%83%CE%BC%CE%BF%CF%8D
Μικέλης Άβλιχος,1844-1917,,"Στον Ψυχάρη, για το θάνατο του παιδιού του στον πόλεμο","Κατάρα να έχει ο πόλεμος 

που τους βλαστούς θερίζει,

κατάρα η δόξα η μάταιη 

που σπέρνει συμφορές,

που αγαπημένα αντρόγυνα 

σκληρά τ’ αποχωρίζει 

και που γονέων απάνθρωπα 

σουβλίζει τις καρδιές!



Σε σε, πατέρα δύστυχε,

τα λόγια τούτα λέω, 

στο σκοτωμό του τέκνου σου 

με θλίψη της ψυχής, 

και τον αγιάτρεφτο χαμό 

-φίλος- μαζί σου κλαίω 

ποτήρι που σε κέρασεν

ο πόλεμος να πιεις!","https://el.wikisource.org/wiki/%CE%A3%CF%84%CE%BF%CE%BD_%CE%A8%CF%85%CF%87%CE%AC%CF%81%CE%B7,_%CE%B3%CE%B9%CE%B1_%CF%84%CE%BF_%CE%B8%CE%AC%CE%BD%CE%B1%CF%84%CE%BF_%CF%84%CE%BF%CF%85_%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BF%CF%8D_%CF%84%CE%BF%CF%85_%CF%83%CF%84%CE%BF%CE%BD_%CF%80%CF%8C%CE%BB%CE%B5%CE%BC%CE%BF"
Μικέλης Άβλιχος,1844-1917,,Χριστούγεννα (Άβλιχου),"Στη φάτνη των χτηνών Χριστός γεννάται

χωρίς της Επιστήμης συνδρομή•

η θεία Φύσις κάνει για μαμμή

κι ο δράκος, σαν αρνί, θεός κοιμάται.

 

Αύριον, άντρας, σα ληστής κρεμάται –

νέα του κόσμου θέλει οικοδομή.

Σταυρό του δίνει ο Νόμος πληρωμή -,

πλην άγιο φως στον τάφο του πλανάται.

 

Διάκοι του Βάαλ, δεν είναι δικός  σας

αυτός της φάτνης ο φτωχός Χριστός,

που  εκήρυξε  για νόμο του τη χάρη.

 

Εσάς τιμή σας μόνη το στιχάρι.

Πομπές, θεοπομπές το ιδανικό σας,

κι είν’ ο Θεός σας, σαν κι εσάς, μιαρός!",https://el.wikisource.org/wiki/%CE%A7%CF%81%CE%B9%CF%83%CF%84%CE%BF%CF%8D%CE%B3%CE%B5%CE%BD%CE%BD%CE%B1_(%CE%86%CE%B2%CE%BB%CE%B9%CF%87%CE%BF%CF%85)
Μικέλης Άβλιχος,1844-1917,,Condensed actuality - Κραυγή περί δικαίου,"Αφού κατά βαρβάρων Γερμανών

δεν θέλησε η Ελλάς να πολεμήσει

δίκαιον βρίσκω τον αποκλεισμόν

και δίκαιον από πείνα να ψοφήσει.

 

Μα το φτωχό το ζώο να πεθαίνει

της πείνας για δική μας μοχθηρία!

Σκεφτείτε το, Λαοί πολιτισμένοι…

Σ’ αυτό, φοβούμαι, γίνεται αδικία.

 

Σεις έχετε εταιρείες για τα ζώα…

Ερεύξομαι προς ταύτας μετά θάρρους:

Ερρέτω ο πταίστης! σώσατε τ’ αθώα

τ’ άλογα, τα μουλάρια, τους γαϊδάρους…

 

Δίκαιον όμως ο οίκτος ν’ απλωθεί

κι εις τους εκ του ποιμνίου του Μεσσία,

κι αθώους κι αυτούς δικαίως να τους δεχθεί

στην Κιβωτό της μέσα η σωτηρία.",https://el.wikisource.org/wiki/Condensed_actuality_-_%CE%9A%CF%81%CE%B1%CF%85%CE%B3%CE%AE_%CF%80%CE%B5%CF%81%CE%AF_%CE%B4%CE%B9%CE%BA%CE%B1%CE%AF%CE%BF%CF%85
Μικέλης Άβλιχος,1844-1917,,Τι να γράψω,"Σαν τι να γράψω Κύριε Ζιζάνιο

που το μυαλό μου γέμισε μικρόβια!

Κάτι ήθελα που ναναι κάπως σπάνιο

να μείνω ποιητής! ισόβια!



Δεν ήθελα να γράψω μπουρμπουλήθρες

πρώτη φορά που γράφω για το δαίμονα!

μαδά ειν` εδώ `Αθεριάνικες μυζήθρες;

πάει να πνιγώ σε άπατον αβλέμονα!



Ή θέλεις μέσα εις τάλλα τα κειμήλια

σαν εκείνα του Αναστασάκου, λόγου χάρι,

που τα φυλάς με τόσα άλλα ευκοίλια

κι αυτό να το κλειδώσεις μες τ’ αμπάρι;



Για τούτο μα τα δυο σου κερατάκια

και την κρυφή σου ουρά την αναμμένη,

που φτιάνει τα πουρέ με τα σπανάκια

και στα κρυφά του τόπου μπαινοβγαίνει,



Δεν έχω νου για νάβγω στο πλατύ

ειν` όμως να μου πούνε, σαν να πούμε.

«Τη Μούσα σου να πιάσεις απ’ τ’ αφτί»

και πάλι σα μπορέσω, θα ιδωθούμε.",https://el.wikisource.org/wiki/%CE%A4%CE%B9_%CE%BD%CE%B1_%CE%B3%CF%81%CE%AC%CF%88%CF%89
Μικέλης Άβλιχος,1844-1917,,Η βασίλισσά μου,"Η ΒΑΣΙΛΙΣΣΑ ΜΟΥ



Μικρούτσικο σπιτάκι χαμηλὸ

Εἶν’ τῆς βασίλισσάς μου τὸ παλάτι·

Κι ἐκεἶ μέσα, σὰ γιούλιο ντροπαλό,

Κρυμμένη εἶν’ ἀφ τὸ βλέμμα τοῦ διαβάτη.



Κι ἐγὼ διαβαίνω κεῖθε δειλὰ

Μὲ τὸν κρυφὸ καημό μου τὸ κοιτάζω

Κι ἀθέλητα ἀπ ἀγάπη σιγαλὰ

Μὲς ἀπ’ τὴν καρδιά μου ἀναστενάζω.



Καὶ καμαρώνω τὸ βασιλικό,

Ὁποὺ τὸ παραθύρι της στολίζει,

—Καλότυχο μυροῦδι φτωχικό,

ποὺ τὸ χρυσό της χέρι σε ποτίζει!



Κι ὅταν τὸ χτυπολόημα τἀργαλειοῦ

Καὶ τὸ γλυκὸ κελάδημ’ ἀγροικιέται

Τοῦ πολυαγαπημένου μου πουλιοῦ,

κάθε καημὸς ἀφ τὴν καρδιά μου σβιέται.



Καὶ τοῦ παραθεριοῦ της τἀχνὸ φῶς

Τὰ βράδια νἀγναντεύω δὲ χορταίνω,

Ἄστρο γιὰ μὲ δὲν ἔχει ὁ οὐρανὸς

Τόσο γλυκὸ καὶ τόσο ἀγαπημένο.



Καὶ λέω: καλή σου ἡ ὥρα, ἐσὺ φτωχή,

Πού, ἂν ἔχουν μετρημοὺς οἱ κόκκοι τοῦ ἄμμου,

Ἔχει κι ὁ πλοῦτος, πὄχεις στὴν ψυχή!

Καλή σου ἡ ὥρα, ἐσύ, βασίλισσά μου!

ΜΙΚΕΛΗΣ ΑΒΛΙΧΟΣ",https://el.wikisource.org/wiki/%CE%97_%CE%B2%CE%B1%CF%83%CE%AF%CE%BB%CE%B9%CF%83%CF%83%CE%AC_%CE%BC%CE%BF%CF%85
Αβυδηνός,3ος αιώνας π.Χ.,,Ασσυρικά και Μηδικά,"ΑΣΣΥΡΙΑΚΑ ΚΑΙ ΜΗΔΙΚΑ.

Syncellus: Ἐκ τῶν Ἀβυδηνοῦ Περὶ

τῆς τῶν Χαλδαίων βασιλείας. Χαλδαίων μὲν

τῆς σοφίης πέρι τοσαῦτα. Βασιλεῦσαι δὲ τῆς χώρας

πρῶτον λέγεται Ἄλωρον, τὸν δὲ ὑπὲρ ἑωυτοῦ λόγον

διαδοῦναι ὅτι μιν τοῦ λεῶ ποιμένα ὁ θεὸς ἀποδείξαι. [5]

Βασιλεῦσαι δὲ σάρους δέκα. Σάρος δέ ἐστιν ἑξακόσια

καὶ τρισχίλια ἔτεα, νῆρος δὲ ἑξακόσια, σῶσσος δὲ

ἑξήκοντα. Μετὰ δὲ τοῦτον Ἀλάπαρον ἄρξαι σάρους

τρεῖς, μεθ’ ὃν Ἀμίλλαρος ἐκ πόλεως Παντιβίβλιος

ἐβασίλευσε σάρους ιγʹ. Ἐφ’ οὗ 10

δεύτερον Ἀννήδωτον τὴν θάλασσαν ἀναδῦναι παραπλή-

σιον Ὠάννῃ τὴν ἰδέαν ἡμιδαίμονα. Μεθ’ ὃν Ἀμμένων

ἐκ Παντιβίβλων ἦρξε σάρους ιβʹ. Μεθ’ ὃν Μεγάλαρος

ἐκ Παντιβίβλων ἦρξε σάρους ὀκτωκαίδεκα· εἶτα Δαὼς

ποιμὴν ἐκ Παντιβίβλων ἐβασίλευσε σάρους δέκα, ἐφ’ οὗ [15]

δʹ διφυεῖς γῆν ἐκ θαλάσσης ἀνέδυσαν, ὧν τὰ ὀνόματα

ταῦτα, Εὐέδωκος, Ἐνεύγαμος, Ἐνεύβουλος, Ἀνή-

μεντος. Ἐπὶ δὲ τοῦ μετὰ ταῦτα Εὐεδωρέσχου Ἀνώδα-

φος. Μεθ’ ὃν ἄλλοι τε ἦρξαν καὶ Σίσουθρος ἐπὶ τού-

τοις, ὡς τοὺς πάντας εἶναι βασιλεῖς δέκα, ὧν ὁ χρό- [20]

νος τῆς βασιλείας συνῆξε σάρους ἑκατὸν εἴκοσι. Καὶ

περὶ τοῦ κατακλυσμοῦ παρόμοια μὲν, οὐκ ἀπαράλ-

λακτα λέγει οὕτως· «Μετὰ Εὐεδώρεσχον ἄλλοι τινὲς

ἦρξαν καὶ Σίσιθρος, ᾧ δὴ Κρόνος προσημαίνει μὲν

ἔσεσθαι πλῆθος ὄμβρων Δαισίου ιεʹ· κελεύει δὲ πᾶν [25]

ὅ τι γραμμάτων ἦν ἐχόμενον ἐν Ἡλιουπόλει τῇ ἐν

Σισπόροισιν ἀποκρύψαι.

Σίσιθρος δὲ ταῦτα ἐπιτελέα ποιήσας, εὐθέως ἐπ’ Ἀρ-

μενίης ἀνέπλωε· καὶ παραυτίκα μὲν κατελάμβανε τὰ

ἐκ τοῦ θεοῦ· τρίτῃ δὲ ἡμερέῃ ἐπεὶ ὕων ἐκόπασε, με- [30]

τίει τῶν ὀρνίθων, πείρην ποιεύμενος εἴ κου γῆν ἴδοιεν

τοῦ ὕδατος ἐκδῦσαν. Αἱ δὲ ἐκδεκομένου σφέας πελά-

γεος ἀμφιχανέος, ἀπορέουσαι ὅκη καθορμίσονται, παρὰ

τὸν Σίσιθρον ὀπίσω κομίζονται· καὶ ἐπ’ αὐτῇσιν ἕτε-

ραι. Ὡς δὲ τῇσι τρίτῃσιν εὐτύχεεν (ἀπίκατο γὰρ δὴ [35]

πηλοῦ κατάπλεοι τοὺς ταρσούς), θεοί μιν ἐξ ἀνθρώ-

πων ἀφανίζουσι, τὸ δὲ πλοῖον ἐν Ἀρμενίῃ περίαπτα

ξύλων ἀλεξιφάρμακα (καὶ) τοῖσιν ἐπιχωρίοις παρεί-

χετο.»",https://el.wikisource.org/wiki/%CE%91%CF%83%CF%83%CF%85%CF%81%CE%B9%CE%BA%CE%AC_%CE%BA%CE%B1%CE%B9_%CE%9C%CE%B7%CE%B4%CE%B9%CE%BA%CE%AC
